From	To	Species	Gene Name
11079	RER1_HUMAN	Homo sapiens	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)
11079	Q6IBJ7_HUMAN	Homo sapiens	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)
11079	Q5T094_HUMAN	Homo sapiens	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)
132430	PAB4L_HUMAN	Homo sapiens	poly(A) binding protein, cytoplasmic 4-like
8140	Q96QB2_HUMAN	Homo sapiens	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
8140	Q8IV97_HUMAN	Homo sapiens	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
8140	Q2MCL6_HUMAN	Homo sapiens	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
8140	LAT1_HUMAN	Homo sapiens	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
9670	IPO13_HUMAN	Homo sapiens	importin 13
9670	Q6PKD4_HUMAN	Homo sapiens	importin 13
11061	Q6UJZ0_HUMAN	Homo sapiens	leukocyte cell derived chemotaxin 1
11061	LECT1_HUMAN	Homo sapiens	leukocyte cell derived chemotaxin 1
11060	WWP2_HUMAN	Homo sapiens	WW domain containing E3 ubiquitin protein ligase 2
11060	Q6ZTQ5_HUMAN	Homo sapiens	WW domain containing E3 ubiquitin protein ligase 2
11065	Q5TZN3_HUMAN	Homo sapiens	ubiquitin-conjugating enzyme E2C
11065	A6NKY3_HUMAN	Homo sapiens	ubiquitin-conjugating enzyme E2C
11065	A6NP33_HUMAN	Homo sapiens	ubiquitin-conjugating enzyme E2C
11065	UBE2C_HUMAN	Homo sapiens	ubiquitin-conjugating enzyme E2C
11064	CP110_HUMAN	Homo sapiens	centrosomal protein 110kDa
11064	Q5JVD1_HUMAN	Homo sapiens	centrosomal protein 110kDa
11064	Q5JVD6_HUMAN	Homo sapiens	centrosomal protein 110kDa
11064	Q5JVD5_HUMAN	Homo sapiens	centrosomal protein 110kDa
11064	Q5JVD2_HUMAN	Homo sapiens	centrosomal protein 110kDa
11064	Q8WX70_HUMAN	Homo sapiens	centrosomal protein 110kDa
11064	Q5JVD3_HUMAN	Homo sapiens	centrosomal protein 110kDa
11062	A4D0R5_HUMAN	Homo sapiens	dihydrouridine synthase 4-like (S. cerevisiae)
11062	DUS4L_HUMAN	Homo sapiens	dihydrouridine synthase 4-like (S. cerevisiae)
9658	Q2YDX2_HUMAN	Homo sapiens	zinc finger protein 516
9658	ZN516_HUMAN	Homo sapiens	zinc finger protein 516
9659	MYOME_HUMAN	Homo sapiens	hypothetical protein LOC100134230; similar to KIAA0454 protein; similar to phosphodiesterase 4D interacting protein isoform 2; phosphodiesterase 4D interacting protein
9659	Q8TBR0_HUMAN	Homo sapiens	hypothetical protein LOC100134230; similar to KIAA0454 protein; similar to phosphodiesterase 4D interacting protein isoform 2; phosphodiesterase 4D interacting protein
9659	Q5TB27_HUMAN	Homo sapiens	hypothetical protein LOC100134230; similar to KIAA0454 protein; similar to phosphodiesterase 4D interacting protein isoform 2; phosphodiesterase 4D interacting protein
9668	ZN432_HUMAN	Homo sapiens	zinc finger protein 432
9667	SAFB2_HUMAN	Homo sapiens	scaffold attachment factor B2
9666	DZIP3_HUMAN	Homo sapiens	DAZ interacting protein 3, zinc finger
9666	Q5MY58_HUMAN	Homo sapiens	DAZ interacting protein 3, zinc finger
9665	LKAP_HUMAN	Homo sapiens	KIAA0430
8139	B3KTC3_HUMAN	Homo sapiens	gigaxonin
8139	GAN_HUMAN	Homo sapiens	gigaxonin
166012	CHSTD_HUMAN	Homo sapiens	carbohydrate (chondroitin 4) sulfotransferase 13
166012	Q3SYA5_HUMAN	Homo sapiens	carbohydrate (chondroitin 4) sulfotransferase 13
166012	Q3ZCR4_HUMAN	Homo sapiens	carbohydrate (chondroitin 4) sulfotransferase 13
166012	Q3SYA3_HUMAN	Homo sapiens	carbohydrate (chondroitin 4) sulfotransferase 13
166012	Q3ZCU8_HUMAN	Homo sapiens	carbohydrate (chondroitin 4) sulfotransferase 13
9663	LPIN2_HUMAN	Homo sapiens	lipin 2
9662	CP135_HUMAN	Homo sapiens	centrosomal protein 135kDa
11068	C56D2_HUMAN	Homo sapiens	cytochrome b-561 domain containing 2
11069	Q3LIA9_HUMAN	Homo sapiens	Rap guanine nucleotide exchange factor (GEF) 4
11069	RPGF4_HUMAN	Homo sapiens	Rap guanine nucleotide exchange factor (GEF) 4
11069	Q53TH3_HUMAN	Homo sapiens	Rap guanine nucleotide exchange factor (GEF) 4
11069	Q59EY0_HUMAN	Homo sapiens	Rap guanine nucleotide exchange factor (GEF) 4
11069	Q53QY2_HUMAN	Homo sapiens	Rap guanine nucleotide exchange factor (GEF) 4
11066	U1SBP_HUMAN	Homo sapiens	ATP-binding cassette, sub-family B (MDR/TAP), member 5; small nuclear ribonucleoprotein 35kDa (U11/U12)
11066	ABCB5_HUMAN	Homo sapiens	ATP-binding cassette, sub-family B (MDR/TAP), member 5; small nuclear ribonucleoprotein 35kDa (U11/U12)
11066	A7BKA4_HUMAN	Homo sapiens	ATP-binding cassette, sub-family B (MDR/TAP), member 5; small nuclear ribonucleoprotein 35kDa (U11/U12)
11066	B5MD19_HUMAN	Homo sapiens	ATP-binding cassette, sub-family B (MDR/TAP), member 5; small nuclear ribonucleoprotein 35kDa (U11/U12)
11067	B2R6A1_HUMAN	Homo sapiens	chromosome 10 open reading frame 10
11067	DEPP_HUMAN	Homo sapiens	chromosome 10 open reading frame 10
8131	Q4TT55_HUMAN	Homo sapiens	chromosome 16 open reading frame 35
8131	Q9BTE2_HUMAN	Homo sapiens	chromosome 16 open reading frame 35
8131	P78384_HUMAN	Homo sapiens	chromosome 16 open reading frame 35
8131	CP035_HUMAN	Homo sapiens	chromosome 16 open reading frame 35
153571	CEI_HUMAN	Homo sapiens	chromosome 5 open reading frame 38
153572	IRX2_HUMAN	Homo sapiens	iroquois homeobox 2
730013	A2RRN8_HUMAN	Homo sapiens	ATP-binding cassette, sub-family C, member 6 pseudogene 2; ATP-binding cassette, sub-family C (CFTR/MRP), member 6
730013	Q8TCY8_HUMAN	Homo sapiens	ATP-binding cassette, sub-family C, member 6 pseudogene 2; ATP-binding cassette, sub-family C (CFTR/MRP), member 6
730013	MRP6_HUMAN	Homo sapiens	ATP-binding cassette, sub-family C, member 6 pseudogene 2; ATP-binding cassette, sub-family C (CFTR/MRP), member 6
317781	DDX51_HUMAN	Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51
730005	B5MCN3_HUMAN	Homo sapiens	similar to SEC14p-like protein TAP3
153562	MALD2_HUMAN	Homo sapiens	MARVEL domain containing 2
123872	LRC50_HUMAN	Homo sapiens	leucine rich repeat containing 50
283927	NUDT7_HUMAN	Homo sapiens	nudix (nucleoside diphosphate linked moiety X)-type motif 7
123879	DCNL3_HUMAN	Homo sapiens	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)
345778	MTX3_HUMAN	Homo sapiens	metaxin 3
345778	Q7Z380_HUMAN	Homo sapiens	metaxin 3
121504	B2R4R0_HUMAN	Homo sapiens	histone cluster 1, H4l; histone cluster 1, H4k; histone cluster 4, H4; histone cluster 1, H4h; histone cluster 1, H4j; histone cluster 1, H4i; histone cluster 1, H4d; histone cluster 1, H4c; histone cluster 1, H4f; histone cluster 1, H4e; histone cluster 1, H4b; histone cluster 1, H4a; histone cluster 2, H4a; histone cluster 2, H4b
121504	H4_HUMAN	Homo sapiens	histone cluster 1, H4l; histone cluster 1, H4k; histone cluster 4, H4; histone cluster 1, H4h; histone cluster 1, H4j; histone cluster 1, H4i; histone cluster 1, H4d; histone cluster 1, H4c; histone cluster 1, H4f; histone cluster 1, H4e; histone cluster 1, H4b; histone cluster 1, H4a; histone cluster 2, H4a; histone cluster 2, H4b
121504	Q0VAS5_HUMAN	Homo sapiens	histone cluster 1, H4l; histone cluster 1, H4k; histone cluster 4, H4; histone cluster 1, H4h; histone cluster 1, H4j; histone cluster 1, H4i; histone cluster 1, H4d; histone cluster 1, H4c; histone cluster 1, H4f; histone cluster 1, H4e; histone cluster 1, H4b; histone cluster 1, H4a; histone cluster 2, H4a; histone cluster 2, H4b
121504	Q6B823_HUMAN	Homo sapiens	histone cluster 1, H4l; histone cluster 1, H4k; histone cluster 4, H4; histone cluster 1, H4h; histone cluster 1, H4j; histone cluster 1, H4i; histone cluster 1, H4d; histone cluster 1, H4c; histone cluster 1, H4f; histone cluster 1, H4e; histone cluster 1, H4b; histone cluster 1, H4a; histone cluster 2, H4a; histone cluster 2, H4b
345757	F174A_HUMAN	Homo sapiens	family with sequence similarity 174, member A
121512	Q49A55_HUMAN	Homo sapiens	FYVE, RhoGEF and PH domain containing 4
121512	FGD4_HUMAN	Homo sapiens	FYVE, RhoGEF and PH domain containing 4
432369	ATP5E_HUMAN	Homo sapiens	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit pseudogene 2; ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit
432369	AT5EL_HUMAN	Homo sapiens	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit pseudogene 2; ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit
9600	PITM1_HUMAN	Homo sapiens	phosphatidylinositol transfer protein, membrane-associated 1
9600	B2R787_HUMAN	Homo sapiens	phosphatidylinositol transfer protein, membrane-associated 1
83448	PUS7L_HUMAN	Homo sapiens	pseudouridylate synthase 7 homolog (S. cerevisiae)-like
9601	Q549T6_HUMAN	Homo sapiens	protein disulfide isomerase family A, member 4
9601	PDIA4_HUMAN	Homo sapiens	protein disulfide isomerase family A, member 4
83443	SF3B5_HUMAN	Homo sapiens	splicing factor 3b, subunit 5, 10kDa
83444	IN80B_HUMAN	Homo sapiens	INO80 complex subunit B
83440	Q69YR1_HUMAN	Homo sapiens	ADP-dependent glucokinase
83440	ADPGK_HUMAN	Homo sapiens	ADP-dependent glucokinase
283951	CSMT1_HUMAN	Homo sapiens	chromosome 16 open reading frame 91
84572	GNPTG_HUMAN	Homo sapiens	N-acetylglucosamine-1-phosphate transferase, gamma subunit
84572	Q96RZ2_HUMAN	Homo sapiens	N-acetylglucosamine-1-phosphate transferase, gamma subunit
83442	SH3L3_HUMAN	Homo sapiens	SH3 domain binding glutamic acid-rich protein like 3
83442	Q86Z22_HUMAN	Homo sapiens	SH3 domain binding glutamic acid-rich protein like 3
84570	Q8NE08_HUMAN	Homo sapiens	collagen, type XXV, alpha 1
84570	Q4W5I4_HUMAN	Homo sapiens	collagen, type XXV, alpha 1
84570	COPA1_HUMAN	Homo sapiens	collagen, type XXV, alpha 1
92856	IMP4_HUMAN	Homo sapiens	IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast)
92856	Q3ZTT3_HUMAN	Homo sapiens	IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast)
440400	RNK_HUMAN	Homo sapiens	ribonuclease, RNase K
440400	Q502Z2_HUMAN	Homo sapiens	ribonuclease, RNase K
9612	Q9BT61_HUMAN	Homo sapiens	nuclear receptor co-repressor 2
9612	NCOR2_HUMAN	Homo sapiens	nuclear receptor co-repressor 2
9611	Q7Z516_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q9UPY2_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q9NSZ0_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q86YY1_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q86YY0_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q86YY2_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q05CG3_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q6NTH1_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	NCOR1_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q6PDT8_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q3B773_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q86W52_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q6PGR4_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9611	Q9UPY1_HUMAN	Homo sapiens	nuclear receptor co-repressor 1
9610	RIN1_HUMAN	Homo sapiens	Ras and Rab interactor 1
9610	Q59FL5_HUMAN	Homo sapiens	Ras and Rab interactor 1
83452	RB33B_HUMAN	Homo sapiens	RAB33B, member RAS oncogene family
83452	Q5U602_HUMAN	Homo sapiens	RAB33B, member RAS oncogene family
153527	ZMAT2_HUMAN	Homo sapiens	zinc finger, matrin type 2
83450	LRC48_HUMAN	Homo sapiens	leucine rich repeat containing 48
83450	B3KSC6_HUMAN	Homo sapiens	leucine rich repeat containing 48
83451	ABHDB_HUMAN	Homo sapiens	abhydrolase domain containing 11
9609	RAB36_HUMAN	Homo sapiens	RAB36, member RAS oncogene family
116966	WDR17_HUMAN	Homo sapiens	WD repeat domain 17
116966	Q8N797_HUMAN	Homo sapiens	WD repeat domain 17
116966	Q0QD35_HUMAN	Homo sapiens	WD repeat domain 17
9605	A6NI91_HUMAN	Homo sapiens	chromosome 16 open reading frame 7
9605	CP007_HUMAN	Homo sapiens	chromosome 16 open reading frame 7
116969	NAR5_HUMAN	Homo sapiens	ADP-ribosyltransferase 5
9603	Q9UHQ8_HUMAN	Homo sapiens	nuclear factor (erythroid-derived 2)-like 3
9603	NF2L3_HUMAN	Homo sapiens	nuclear factor (erythroid-derived 2)-like 3
9603	Q96BQ9_HUMAN	Homo sapiens	nuclear factor (erythroid-derived 2)-like 3
9604	B3KN55_HUMAN	Homo sapiens	ring finger protein 14
9604	A8MTW5_HUMAN	Homo sapiens	ring finger protein 14
9604	RNF14_HUMAN	Homo sapiens	ring finger protein 14
84557	MLP3A_HUMAN	Homo sapiens	microtubule-associated protein 1 light chain 3 alpha
8099	CDKA1_HUMAN	Homo sapiens	cyclin-dependent kinase 2 associated protein 1
11107	Q0VAI9_HUMAN	Homo sapiens	PR domain containing 5
11107	PRDM5_HUMAN	Homo sapiens	PR domain containing 5
151295	B7Z512_HUMAN	Homo sapiens	solute carrier family 23 (nucleobase transporters), member 3
151295	B7Z508_HUMAN	Homo sapiens	solute carrier family 23 (nucleobase transporters), member 3
151295	Q2PYN5_HUMAN	Homo sapiens	solute carrier family 23 (nucleobase transporters), member 3
151295	S23A3_HUMAN	Homo sapiens	solute carrier family 23 (nucleobase transporters), member 3
151295	Q6ZV11_HUMAN	Homo sapiens	solute carrier family 23 (nucleobase transporters), member 3
11108	Q6NUK0_HUMAN	Homo sapiens	PR domain containing 4
11108	PRDM4_HUMAN	Homo sapiens	PR domain containing 4
11108	B3KPI0_HUMAN	Homo sapiens	PR domain containing 4
11108	Q5GMF9_HUMAN	Homo sapiens	PR domain containing 4
11103	KRR1_HUMAN	Homo sapiens	KRR1, small subunit (SSU) processome component, homolog (yeast)
11103	A0JLP0_HUMAN	Homo sapiens	KRR1, small subunit (SSU) processome component, homolog (yeast)
11104	KTNA1_HUMAN	Homo sapiens	katanin p60 (ATPase-containing) subunit A 1
8091	Q1M187_HUMAN	Homo sapiens	high mobility group AT-hook 2
8091	HMGA2_HUMAN	Homo sapiens	high mobility group AT-hook 2
8091	Q1M186_HUMAN	Homo sapiens	high mobility group AT-hook 2
8091	Q1M183_HUMAN	Homo sapiens	high mobility group AT-hook 2
8091	Q8IZX8_HUMAN	Homo sapiens	high mobility group AT-hook 2
8091	Q1M188_HUMAN	Homo sapiens	high mobility group AT-hook 2
8091	Q59EF8_HUMAN	Homo sapiens	high mobility group AT-hook 2
8091	Q1M182_HUMAN	Homo sapiens	high mobility group AT-hook 2
8091	Q1M185_HUMAN	Homo sapiens	high mobility group AT-hook 2
8091	Q86U91_HUMAN	Homo sapiens	high mobility group AT-hook 2
283933	ZN843_HUMAN	Homo sapiens	zinc finger protein 843
11100	HNRL1_HUMAN	Homo sapiens	heterogeneous nuclear ribonucleoprotein U-like 1
11100	Q9BTB7_HUMAN	Homo sapiens	heterogeneous nuclear ribonucleoprotein U-like 1
283932	YP028_HUMAN	Homo sapiens	non-protein coding RNA 95
84552	PAR6G_HUMAN	Homo sapiens	par-6 partitioning defective 6 homolog gamma (C. elegans)
84552	Q9NS63_HUMAN	Homo sapiens	par-6 partitioning defective 6 homolog gamma (C. elegans)
11101	Q5SQQ2_HUMAN	Homo sapiens	arginyltransferase 1
11101	ATE1_HUMAN	Homo sapiens	arginyltransferase 1
11102	RPP14_HUMAN	Homo sapiens	ribonuclease P/MRP 14kDa subunit
130271	PKHH2_HUMAN	Homo sapiens	pleckstrin homology domain containing, family H (with MyTH4 domain) member 2
408050	Q4G177_HUMAN	Homo sapiens	NODAL modulator 3; NODAL modulator 1; NODAL modulator 2
408050	Q9H049_HUMAN	Homo sapiens	NODAL modulator 3; NODAL modulator 1; NODAL modulator 2
408050	NOMO1_HUMAN	Homo sapiens	NODAL modulator 3; NODAL modulator 1; NODAL modulator 2
408050	NOMO2_HUMAN	Homo sapiens	NODAL modulator 3; NODAL modulator 1; NODAL modulator 2
408050	NOMO3_HUMAN	Homo sapiens	NODAL modulator 3; NODAL modulator 1; NODAL modulator 2
408050	Q1LZN2_HUMAN	Homo sapiens	NODAL modulator 3; NODAL modulator 1; NODAL modulator 2
83439	TF7L1_HUMAN	Homo sapiens	transcription factor 7-like 1 (T-cell specific, HMG-box)
83439	Q53T87_HUMAN	Homo sapiens	transcription factor 7-like 1 (T-cell specific, HMG-box)
11118	Q7KYR6_HUMAN	Homo sapiens	butyrophilin, subfamily 3, member A2
11118	P78409_HUMAN	Homo sapiens	butyrophilin, subfamily 3, member A2
11118	BT3A2_HUMAN	Homo sapiens	butyrophilin, subfamily 3, member A2
152330	B2RAX3_HUMAN	Homo sapiens	contactin 4
152330	CNTN4_HUMAN	Homo sapiens	contactin 4
11119	BT3A1_HUMAN	Homo sapiens	butyrophilin, subfamily 3, member A1
11119	A8K547_HUMAN	Homo sapiens	butyrophilin, subfamily 3, member A1
11119	B4DIQ1_HUMAN	Homo sapiens	butyrophilin, subfamily 3, member A1
11119	B4DRM2_HUMAN	Homo sapiens	butyrophilin, subfamily 3, member A1
11116	FR1OP_HUMAN	Homo sapiens	FGFR1 oncogene partner
11117	EMIL1_HUMAN	Homo sapiens	elastin microfibril interfacer 1
11117	Q96IH6_HUMAN	Homo sapiens	elastin microfibril interfacer 1
11112	Q546Z2_HUMAN	Homo sapiens	3-hydroxyisobutyrate dehydrogenase
11112	3HIDH_HUMAN	Homo sapiens	3-hydroxyisobutyrate dehydrogenase
11113	CTRO_HUMAN	Homo sapiens	citron (rho-interacting, serine/threonine kinase 21)
11113	Q2M5E1_HUMAN	Homo sapiens	citron (rho-interacting, serine/threonine kinase 21)
84561	S12A8_HUMAN	Homo sapiens	solute carrier family 12 (potassium/chloride transporters), member 8
283948	CP011_HUMAN	Homo sapiens	hypothetical protein FLJ36208; chromosome 16 open reading frame 11
440434	PSA_HUMAN	Homo sapiens	hypothetical protein FLJ11822; aminopeptidase puromycin sensitive
196441	ZC3H1_HUMAN	Homo sapiens	zinc finger, C3H1-type containing
84529	CO041_HUMAN	Homo sapiens	chromosome 15 open reading frame 41
92822	ZN276_HUMAN	Homo sapiens	zinc finger protein 276
730094	CP052_HUMAN	Homo sapiens	chromosome 16 open reading frame 52
83483	PLVAP_HUMAN	Homo sapiens	plasmalemma vesicle associated protein
83480	PUS3_HUMAN	Homo sapiens	pseudouridylate synthase 3
84536	CU069_HUMAN	Homo sapiens	chromosome 21 open reading frame 67
84536	CU067_HUMAN	Homo sapiens	chromosome 21 open reading frame 67
84532	Q5TF43_HUMAN	Homo sapiens	acyl-CoA synthetase short-chain family member 1
84532	Q1RMZ4_HUMAN	Homo sapiens	acyl-CoA synthetase short-chain family member 1
84532	Q658R1_HUMAN	Homo sapiens	acyl-CoA synthetase short-chain family member 1
84532	ACS2L_HUMAN	Homo sapiens	acyl-CoA synthetase short-chain family member 1
84532	Q9H7Q4_HUMAN	Homo sapiens	acyl-CoA synthetase short-chain family member 1
84532	Q8N2B9_HUMAN	Homo sapiens	acyl-CoA synthetase short-chain family member 1
84532	Q7Z5G3_HUMAN	Homo sapiens	acyl-CoA synthetase short-chain family member 1
84532	Q658X4_HUMAN	Homo sapiens	acyl-CoA synthetase short-chain family member 1
84532	Q6ZV30_HUMAN	Homo sapiens	acyl-CoA synthetase short-chain family member 1
283991	F100B_HUMAN	Homo sapiens	family with sequence similarity 100, member B
246269	LACE1_HUMAN	Homo sapiens	lactation elevated 1
84541	KBTB8_HUMAN	Homo sapiens	kelch repeat and BTB (POZ) domain containing 8
10001	MED6_HUMAN	Homo sapiens	mediator complex subunit 6
92806	B2RD01_HUMAN	Homo sapiens	hypothetical protein MGC16385
84542	K1841_HUMAN	Homo sapiens	KIAA1841
10000	AKT3_HUMAN	Homo sapiens	v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)
10000	Q56A86_HUMAN	Homo sapiens	v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)
10005	Q6FHI2_HUMAN	Homo sapiens	acyl-CoA thioesterase 8
10005	ACOT8_HUMAN	Homo sapiens	acyl-CoA thioesterase 8
10006	ABI1_HUMAN	Homo sapiens	abl-interactor 1
10006	Q59G41_HUMAN	Homo sapiens	abl-interactor 1
10003	Q8IUX3_HUMAN	Homo sapiens	N-acetylated alpha-linked acidic dipeptidase 2
10003	Q4KKV4_HUMAN	Homo sapiens	N-acetylated alpha-linked acidic dipeptidase 2
10003	NALD2_HUMAN	Homo sapiens	N-acetylated alpha-linked acidic dipeptidase 2
10003	Q4G181_HUMAN	Homo sapiens	N-acetylated alpha-linked acidic dipeptidase 2
10004	NALDL_HUMAN	Homo sapiens	N-acetylated alpha-linked acidic dipeptidase-like 1
10009	KAISO_HUMAN	Homo sapiens	zinc finger and BTB domain containing 33
84549	MAK16_HUMAN	Homo sapiens	MAK16 homolog (S. cerevisiae)
10007	GNPI1_HUMAN	Homo sapiens	glucosamine-6-phosphate deaminase 1
84547	PGBD1_HUMAN	Homo sapiens	piggyBac transposable element derived 1
84548	Q3MI96_HUMAN	Homo sapiens	transmembrane protein 185A
84548	T185A_HUMAN	Homo sapiens	transmembrane protein 185A
84548	Q8TCB3_HUMAN	Homo sapiens	transmembrane protein 185A
10008	Q6IAE6_HUMAN	Homo sapiens	potassium voltage-gated channel, Isk-related family, member 3
10008	Q2N1I1_HUMAN	Homo sapiens	potassium voltage-gated channel, Isk-related family, member 3
10008	KCNE3_HUMAN	Homo sapiens	potassium voltage-gated channel, Isk-related family, member 3
84545	A8K4V4_HUMAN	Homo sapiens	mitochondrial ribosomal protein L43
84545	Q86XN0_HUMAN	Homo sapiens	mitochondrial ribosomal protein L43
84545	C9J5Q3_HUMAN	Homo sapiens	mitochondrial ribosomal protein L43
84545	RM43_HUMAN	Homo sapiens	mitochondrial ribosomal protein L43
92840	REEP6_HUMAN	Homo sapiens	receptor accessory protein 6
100132406	Q5TB04_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
100132406	Q3BBU4_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
100132406	NBPFA_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
