Ensembl Gene ID	Gene.name	FoldChange	pvalue	padj
ENSG00000113209.6	PCDHB5	-1.50188919271358	1.78266546762106e-05	0.000420490808148602
ENSG00000251562.3	MALAT1	-1.50160831523042	0.00263659128162962	0.0230383820187411
ENSG00000065675.10	PRKCQ	-1.50142953821684	0.00227670762088796	0.0205546609958904
ENSG00000076604.10	TRAF4	-1.50109270032702	0.00406830480020902	0.0310855755419507
ENSG00000140526.12	ABHD2	1.50102037014839	2.53124428523718e-05	0.000557728892848543
ENSG00000103472.5	RRN3P2	-1.50055937962082	0.0154145479753632	0.0820013718558882
ENSG00000144891.13	AGTR1	-1.50048031249858	0.0125544372991921	0.0710373726154021
ENSG00000173436.9	MINOS1	1.50042124294072	0.00108793385094683	0.0118892502946971
ENSG00000111012.4	CYP27B1	1.50010699651823	0.00352961389587345	0.0282111227228385
ENSG00000239269.1	RPSAP4	1.50001440213368	0.00156565222512309	0.0156426054630659
ENSG00000204381.7	LAYN	-1.49956649795011	1.40403438351959e-05	0.000345290808797692
ENSG00000234899.4	AC005152.2	-1.49918037880803	0.000347964298200312	0.00480402868937857
ENSG00000116151.8	MORN1	-1.49906768046903	0.00939750932307081	0.0579744190361974
ENSG00000106078.13	COBL	1.4990419989869	0.0088057421659446	0.0556502426417545
ENSG00000228502.1	EEF1A1P11	1.49889984542342	3.52958151309298e-07	1.42803539878365e-05
ENSG00000197375.8	SLC22A5	-1.49853420177146	0.00150976273620383	0.015167394586447
ENSG00000232699.2	BDH2P1	-1.49850709996372	0.00224173694484867	0.0202932589245152
ENSG00000188459.3	WASF4P	-1.49836000355375	0.0165003754009135	0.0858451247325762
ENSG00000197045.8	GMFB	1.4977098143154	2.98383013361194e-05	0.000640992757951814
ENSG00000173559.7	NABP1	1.49730648563946	0.00123861418422372	0.0131176423751431
ENSG00000162777.12	DENND2D	-1.49699161045876	0.000351834753844075	0.00484896633771114
ENSG00000021574.7	SPAST	1.49698911235308	2.6975173351913e-06	8.54039226219304e-05
ENSG00000134954.9	ETS1	-1.49689418511207	2.30769269613582e-05	0.000516853425968332
ENSG00000244486.3	SCARF2	-1.49680208707965	0.00524462446731876	0.0378881709967357
ENSG00000007312.8	CD79B	-1.49662966976293	0.000388504726441364	0.00522172083135209
ENSG00000108469.10	RECQL5	-1.49637253031941	0.00102819063792066	0.0113890274125655
ENSG00000198915.7	RASGEF1A	-1.49632238205596	0.00585995495373724	0.0410247168401398
ENSG00000151239.9	TWF1	1.49621231415995	9.27335125614092e-05	0.00164528827237625
ENSG00000236539.3	RP11-215I23.4	1.49618606830135	0.00143098673967255	0.0145120580911473
ENSG00000162882.10	HAAO	-1.49614977881498	0.00348629213343727	0.0280790886142654
ENSG00000161149.7	TUBA3FP	-1.49611949189228	0.0117358492704398	0.0678316279172351
ENSG00000211455.3	STK38L	1.49610968177734	0.00115224434439739	0.0124254920869044
ENSG00000175600.11	C7orf10	1.49571058143832	0.0190809934318275	0.0952589093404615
ENSG00000104312.6	RIPK2	1.4956798266547	0.00025649834771724	0.00379151583649146
ENSG00000141337.8	ARSG	-1.49558368333683	7.54178116566105e-06	0.000206447236682732
ENSG00000204366.3	ZBTB12	-1.49550320922081	0.00212243127657605	0.0195736662695546
ENSG00000169554.11	ZEB2	1.49528998318498	0.00548851269412076	0.0390786897282266
ENSG00000244086.1	RPS20P35	1.4952045162523	0.00526033166425484	0.0379344129967603
ENSG00000005513.9	SOX8	-1.4951956733204	7.90841960847736e-05	0.00144559172327605
